target_id,target_ja,enemy_id,enemy_ja,enemy_role,enemy_sub_role,depth_score,depth_missing_fields,depth_short_fields,duplication_guardrail_length,pack_p_quality_band,pack_p_review_status,pack_q_review_status,one_line_summary,next_edit_priority,quality_version
Cassidy,キャスディ,Doomfist,ドゥームフィスト,タンク,イニシエーター,100,,,100,B,needs_depth,stable,キャスディ対ドゥームフィスト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Hazard,ハザード,タンク,ストールワート,100,,,96,B,needs_depth,stable,キャスディ対ハザード: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Wrecking Ball,レッキング・ボール,タンク,イニシエーター,100,,,101,B,needs_depth,stable,キャスディ対レッキング・ボール: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Zarya,ザリア,タンク,ブルーザー,100,,,95,B,needs_depth,stable,キャスディ対ザリア: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Junker Queen,ジャンカー・クイーン,タンク,ストールワート,100,,,102,B,needs_depth,stable,キャスディ対ジャンカー・クイーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Domina,ドミナ,タンク,ストールワート,100,,,95,B,needs_depth,stable,キャスディ対ドミナ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Mauga,マウガ,タンク,ブルーザー,100,,,95,B,needs_depth,stable,キャスディ対マウガ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Ramattra,ラマットラ,タンク,ストールワート,100,,,97,B,needs_depth,stable,キャスディ対ラマットラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Roadhog,ロードホッグ,タンク,ブルーザー,100,,,98,B,needs_depth,stable,キャスディ対ロードホッグ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Orisa,オリーサ,タンク,ブルーザー,100,,,96,B,needs_depth,stable,キャスディ対オリーサ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Sigma,シグマ,タンク,ストールワート,100,,,95,B,needs_depth,stable,キャスディ対シグマ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Reinhardt,ラインハルト,タンク,ストールワート,100,,,98,B,needs_depth,stable,キャスディ対ラインハルト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Ashe,アッシュ,ダメージ,シャープシューター,100,,,96,B,needs_depth,stable,キャスディ対アッシュ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Widowmaker,ウィドウメイカー,ダメージ,シャープシューター,100,,,100,B,needs_depth,stable,キャスディ対ウィドウメイカー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Emre,エムレ,ダメージ,スペシャリスト,100,,,95,B,needs_depth,stable,キャスディ対エムレ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Cassidy,キャスディ,ダメージ,シャープシューター,100,,,97,B,needs_depth,stable,キャスディ対キャスディ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Sojourn,ソジョーン,ダメージ,シャープシューター,100,,,97,B,needs_depth,stable,キャスディ対ソジョーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,100,,,99,B,needs_depth,stable,キャスディ対ソルジャー76: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Hanzo,ハンゾー,ダメージ,シャープシューター,100,,,96,B,needs_depth,stable,キャスディ対ハンゾー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Freja,フレイヤ,ダメージ,リコン,100,,,96,B,needs_depth,stable,キャスディ対フレイヤ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Anran,アンラン,ダメージ,フランカー,100,,,96,B,needs_depth,stable,キャスディ対アンラン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Genji,ゲンジ,ダメージ,フランカー,100,,,95,B,needs_depth,stable,キャスディ対ゲンジ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Shion,シオン,ダメージ,フランカー,100,,,95,B,needs_depth,stable,キャスディ対シオン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Sombra,ソンブラ,ダメージ,リコン,100,,,96,B,needs_depth,stable,キャスディ対ソンブラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Tracer,トレーサー,ダメージ,フランカー,100,,,97,B,needs_depth,stable,キャスディ対トレーサー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Venture,ベンチャー,ダメージ,フランカー,100,,,97,B,needs_depth,stable,キャスディ対ベンチャー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Reaper,リーパー,ダメージ,フランカー,100,,,96,B,needs_depth,stable,キャスディ対リーパー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Vendetta,ヴェンデッタ,ダメージ,フランカー,100,,,98,B,needs_depth,stable,キャスディ対ヴェンデッタ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Echo,エコー,ダメージ,リコン,100,,,95,B,needs_depth,stable,キャスディ対エコー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Pharah,ファラ,ダメージ,リコン,100,,,95,B,needs_depth,stable,キャスディ対ファラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Symmetra,シンメトラ,ダメージ,スペシャリスト,100,,,97,B,needs_depth,stable,キャスディ対シンメトラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Junkrat,ジャンクラット,ダメージ,スペシャリスト,100,,,99,B,needs_depth,stable,キャスディ対ジャンクラット: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Torbjörn,トールビョーン,ダメージ,スペシャリスト,100,,,99,B,needs_depth,stable,キャスディ対トールビョーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Bastion,バスティオン,ダメージ,スペシャリスト,100,,,98,B,needs_depth,stable,キャスディ対バスティオン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Mei,メイ,ダメージ,スペシャリスト,100,,,94,B,needs_depth,stable,キャスディ対メイ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Illari,イラリー,サポート,サバイバー,100,,,96,B,needs_depth,stable,キャスディ対イラリー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Jetpack Cat,ジェットパック・キャット,サポート,タクティシャン,100,,,104,B,needs_depth,stable,キャスディ対ジェットパック・キャット: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Juno,ジュノ,サポート,サバイバー,100,,,95,B,needs_depth,stable,キャスディ対ジュノ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Baptiste,バティスト,サポート,タクティシャン,100,,,97,B,needs_depth,stable,キャスディ対バティスト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Mercy,マーシー,サポート,メディック,100,,,96,B,needs_depth,stable,キャスディ対マーシー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Lifeweaver,ライフウィーバー,サポート,メディック,100,,,100,B,needs_depth,stable,キャスディ対ライフウィーバー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Kiriko,キリコ,サポート,メディック,100,,,95,B,needs_depth,stable,キャスディ対キリコ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Brigitte,ブリギッテ,サポート,サバイバー,100,,,97,B,needs_depth,stable,キャスディ対ブリギッテ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Moira,モイラ,サポート,メディック,100,,,95,B,needs_depth,stable,キャスディ対モイラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Cassidy,キャスディ,Lúcio,ルシオ,サポート,タクティシャン,100,,,95,B,needs_depth,stable,キャスディ対ルシオ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
