target_id,target_ja,enemy_id,enemy_ja,wait_category,check_skills,punish_window,target_action,reset_action
Cassidy,キャスディ,Hanzo,ハンゾー,移動・離脱の使用確認,体術 / 壁登り,体術 / 壁登りで移動先が決まった瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Freja,フレイヤ,移動・離脱の使用確認,クイック・ダッシュ / アップドラフト,クイック・ダッシュ / アップドラフトで移動先が決まった瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Anran,アンラン,移動・離脱の使用確認,熠閃舞 / 朱魂返,熠閃舞 / 朱魂返で移動先が決まった瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Genji,ゲンジ,防御・救助の使用確認,木の葉返し,木の葉返しを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Shion,シオン,移動・離脱の使用確認,回避 / 凶走,回避 / 凶走で移動先が決まった瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Sombra,ソンブラ,防御・救助の使用確認,ハック / EMP,ハック / EMPを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Tracer,トレーサー,防御・救助の使用確認,リコール,リコールを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Venture,ベンチャー,防御・救助の使用確認,バロー,バローを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Reaper,リーパー,防御・救助の使用確認,レイス・フォーム,レイス・フォームを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Vendetta,ヴェンデッタ,防御・救助の使用確認,ウォーディング・スタンス,ウォーディング・スタンスを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Echo,エコー,移動・離脱の使用確認,フライト,フライトで移動先が決まった瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Pharah,ファラ,移動・離脱の使用確認,ジャンプ・ジェット / ジェット・ダッシュ,ジャンプ・ジェット / ジェット・ダッシュで移動先が決まった瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Symmetra,シンメトラ,防御・救助の使用確認,フォトン・バリア,フォトン・バリアを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Junkrat,ジャンクラット,移動・離脱の使用確認,コンカッション・マイン,コンカッション・マインで移動先が決まった瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Torbjörn,トールビョーン,防御・救助の使用確認,オーバーロード,オーバーロードを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Bastion,バスティオン,接近・仕掛けの後隙確認,強襲モード / A-36タクティカル・グレネード,強襲モード / A-36タクティカル・グレネードで前に出た直後、または戻り道が限定された瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Mei,メイ,防御・救助の使用確認,クリオフリーズ / アイス・ウォール,クリオフリーズ / アイス・ウォールを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Illari,イラリー,防御・救助の使用確認,ヒーリング・パイロン,ヒーリング・パイロンを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Jetpack Cat,ジェットパック・キャット,防御・救助の使用確認,ゴロゴロ,ゴロゴロを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Juno,ジュノ,防御・救助の使用確認,ハイパーリング / オービタル・レイ,ハイパーリング / オービタル・レイを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Baptiste,バティスト,防御・救助の使用確認,イモータリティ・フィールド / リジェネ・バースト,イモータリティ・フィールド / リジェネ・バーストを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Mercy,マーシー,防御・救助の使用確認,蘇生 / ガーディアン・エンジェル,蘇生 / ガーディアン・エンジェルを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Lifeweaver,ライフウィーバー,防御・救助の使用確認,ライフグリップ / ペタル・プラットフォーム / 命の樹,ライフグリップ / ペタル・プラットフォーム / 命の樹を使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Kiriko,キリコ,防御・救助の使用確認,鈴のご加護 / 神出鬼没,鈴のご加護 / 神出鬼没を使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Brigitte,ブリギッテ,防御・救助の使用確認,バリア・シールド / ラリー / リペア・パック,バリア・シールド / ラリー / リペア・パックを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Moira,モイラ,防御・救助の使用確認,フェード,フェードを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Lúcio,ルシオ,防御・救助の使用確認,サウンド・バリア,サウンド・バリアを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,キャスディ,Ana,アナ,防御・救助の使用確認,スリープ・ダーツ,スリープ・ダーツを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
